ds,yhat,yhat_lower,yhat_upper
2024-11-30,44690.55877369938,37973.72469485988,51471.440883320414
2024-12-01,45317.049230371995,37960.307640592575,52338.48367179351
2024-12-02,42182.603602380055,34998.55139138681,48772.57208782694
2024-12-03,41220.02902020192,34135.55982025951,47597.08580803136
2024-12-04,41639.59274851954,34501.62142698429,48707.128311403954
2024-12-05,41541.10486981768,34664.074040800086,49116.71653968168
2024-12-06,42208.02732357594,35353.63319699929,49388.829545887806
2024-12-07,45597.50408559087,38873.13211470628,52874.469301746605
2024-12-08,46254.422258973755,38909.48194001276,53753.48958948956
2024-12-09,43115.83951662686,36566.615539181505,49679.99399226471
2024-12-10,42125.46343849639,35435.34889147577,49145.27405194478
2024-12-11,42495.09441930983,35046.99306755102,49126.30484387257
2024-12-12,42324.926851986886,35034.47611142925,49463.38342350067
2024-12-13,42903.907038536156,36048.27707483209,50034.79049791189
2024-12-14,46195.94032449681,39677.01304635621,53419.46985711225
2024-12-15,46741.88976187455,40104.8181979251,53397.3544390526
2024-12-16,43481.3382268316,36317.223850784416,50462.38815612416
2024-12-17,42370.808186115966,35166.14644019382,49105.49347499688
2024-12-18,42624.7964156256,36059.06815837928,49741.21953262994
2024-12-19,42344.28046511067,35765.99544589025,49015.07891895202
2024-12-20,42823.332921260044,35623.57006924956,49467.1237632668
2024-12-21,46031.53325324841,39475.054764127606,53270.9980698345
2024-12-22,46503.95111143894,39583.75697554771,53633.669997079596
2024-12-23,43180.30800821011,36747.88804646329,50343.582934616796
2024-12-24,42027.01826959297,34559.27300141252,49040.75014421775
2024-12-25,42257.909815267405,35016.74212764263,49433.20399931038
2024-12-26,41971.040925901645,35142.92440259056,49341.55928746635
2024-12-27,42461.68365267734,35736.0066175879,49650.83771822321
2024-12-28,45701.057752398876,38298.17418013893,52192.31366245457
2024-12-29,46214.41729386163,39528.5850269388,52841.45745999917
2024-12-30,42937.72856479508,35880.288580710476,50050.64737069085
2024-12-31,41843.64364026595,35096.2401710804,48730.94428899654
2025-01-01,42142.01036911308,35148.22545108966,49451.95885282101
2025-01-02,41925.091499051254,35102.42360470386,48587.218171596556
2025-01-03,42486.99572146318,35905.54972234378,49576.21719551819
2025-01-04,45798.796536585935,38705.148722622376,52670.69894574217
2025-01-05,46374.76772740151,39523.56327358862,53239.27730231464
2025-01-06,43146.604632109586,36363.88607098556,49972.540349098934
2025-01-07,42093.33843058164,35055.5605952318,49067.57458309495
2025-01-08,42421.62431870483,35646.178749561666,49668.79666524291
2025-01-09,42219.333307212495,35096.663223156815,49180.22546216113
2025-01-10,42781.38352703005,35650.39341588215,49531.77676001729
2025-01-11,46081.180424922844,39030.15511280992,52980.26957294013
2025-01-12,46624.92319335046,40064.40253839852,53664.38846664127
2025-01-13,43343.27949052221,36584.816386494575,50267.48399440077
2025-01-14,42225.14115096471,35403.195098625554,49446.574819399284
2025-01-15,42477.584759826575,35376.69667918453,49208.914328216146
2025-01-16,42187.72689359532,35589.19960221771,49116.68962402319
2025-01-17,42654.84614359217,36049.980946800584,49751.278804380585
2025-01-18,45858.03791670319,38894.0933281161,52542.067060561276
2025-01-19,46298.49094783588,39445.16628124562,52936.742381911085
2025-01-20,42908.52330309776,36228.747656162195,49762.016557251314
2025-01-21,41689.09865918647,34973.395433731755,48791.26660441237
2025-01-22,41849.39200283657,35004.11025796249,48500.6550046844
2025-01-23,41476.856498769914,34428.920909989276,48850.26082249102
2025-01-24,41875.60131477359,34528.207702888285,48323.633259943876
2025-01-25,45030.24396535804,38157.13053549087,51894.762867343285
2025-01-26,45436.15814968981,38511.44054206399,52304.55224083133
2025-01-27,42025.89051944612,34659.318548287105,48948.84885539558
2025-01-28,40810.47466836413,33536.32489686404,47991.003116677464
2025-01-29,40998.65568348322,34233.813996904595,47843.772324418336
2025-01-30,40675.23741584388,33371.36154979354,47976.77264351833
2025-01-31,41145.79797591294,33916.29724149789,48001.072763131175
2025-02-01,44396.83226537035,37628.243321874696,51342.5089793942
2025-02-02,44914.07194887615,37862.241198477794,52278.69491642148
2025-02-03,41626.3891240955,34457.85878887076,48214.7083651544
2025-02-04,40551.016511251386,33196.68548296501,47587.69268496909
2025-02-05,40892.53866484711,33878.00666367953,47743.22378182125
2025-02-06,40729.62376747212,33739.79373006872,47158.34666541876
2025-02-07,41366.17433166605,34882.831424448996,48662.04225580678
2025-02-08,44787.84816689849,37908.27271503319,51880.05439092913
2025-02-09,45468.52700469246,38582.39363256537,52538.46675601983
2025-02-10,42331.769756729285,35048.85226433512,49117.445893596116
2025-02-11,41399.9860414764,34661.23237195823,48879.21580336243
2025-02-12,41873.22436534618,34635.99372968301,48678.29938685203
2025-02-13,41824.30111162204,35153.73306182711,49233.249865928236
2025-02-14,42556.38116556422,35954.88166673247,49519.856384584695
2025-02-15,46055.854257334475,39064.693397413736,53291.54779003776
2025-02-16,46786.91207449894,39761.56844289039,53824.70196928999
2025-02-17,43670.494974076835,36951.37008858592,50433.746463022784
2025-02-18,42737.348318258024,35599.83372894326,50092.655511973746
2025-02-19,43186.52466681174,36511.06287586727,49795.84625661024
2025-02-20,43088.816870227165,35655.174851113945,50020.34152839271
2025-02-21,43750.66795955806,37199.598930507585,50605.30349800322
2025-02-22,47163.29740011013,40387.09911875399,54264.68615421704
2025-02-23,47785.27929826373,40523.54698919298,54824.46528538632
2025-02-24,44538.87616359729,37060.79202867365,51615.25213417632
2025-02-25,43466.87551246041,36764.87884058181,50259.958911633694
2025-02-26,43770.710145059165,36642.11953254837,51069.64430539222
2025-02-27,43522.108585034286,36805.70952157855,50612.50130806604
2025-02-28,44033.25893304524,37214.90321212182,50931.14448554731
2025-03-01,47302.12314701383,40729.29300754103,54150.14482842087
2025-03-02,47782.969456329534,40594.05835272441,54378.8117337322
2025-03-03,44400.06244431888,37363.29294524966,51315.71764746088
2025-03-04,43208.26605798649,36662.97384698573,50228.24361547245
2025-03-05,43410.785221834085,36160.85265833082,50511.30600484298
2025-03-06,43079.0537663161,36045.57385464685,50218.54544362509
2025-03-07,43529.18859727695,36487.78331633747,50108.773428141845
2025-03-08,46763.54344731934,39797.31995455986,54058.92990031965
2025-03-09,47229.26051681008,40125.16295676941,54046.37676457897
2025-03-10,43849.393597471535,36877.14558321367,50728.361014560156
2025-03-11,42687.36373675666,35811.28938038899,49589.153807573515
2025-03-12,42944.415552795275,35777.910530262794,49692.936010600904
2025-03-13,42687.84055225052,35739.11757043746,49652.37073909147
2025-03-14,43233.82137578713,36427.227293131335,50373.66577126503
2025-03-15,46585.323943734984,39584.23094326556,53649.86394189613
2025-03-16,47178.76376687912,40332.34137354938,53742.57125146206
2025-03-17,43932.65155688132,36804.90854214557,51285.970596499596
2025-03-18,42915.98267177101,36077.46339643632,49255.977472048464
2025-03-19,43325.478872789434,36032.41510544842,50057.92718595095
2025-03-20,43222.2056317193,36805.20795401597,50860.04158474746
2025-03-21,43920.85151170832,37088.741041918955,50542.69215123379
2025-03-22,47423.98921584374,40612.942128519804,54435.88564774885
2025-03-23,48156.8719283992,41306.81993009074,54846.64391713845
2025-03-24,45033.601452182476,37843.28098236755,52442.198480275394
2025-03-25,44129.4364044704,37310.77943589015,51146.79342143283
2025-03-26,44637.789975769316,38175.62569834464,51763.88403812471
2025-03-27,44615.19842434615,37886.30888035976,51831.30176915422
2025-03-28,45376.9808271739,38025.93452846716,52072.29887228179
2025-03-29,48927.8040099598,42344.73533189496,56110.531386805895
2025-03-30,49684.53560345649,42440.72226320473,56595.64808063342
2025-03-31,46559.85525706592,39479.30676585795,53385.208384033045
